EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
363377351,ALPHA KAPPA ALPHA SORORITY INC,% ALANA A MAJOR,NASSAU,BAHAMAS,,00000-0000,9321,07,9,1000,195210,2,00,036000000,5,01,201012,0,0,02,0,12,,,,,ETA PSI OMEGA
363377406,ALPHA KAPPA ALPHA SORORITY INC,% MARIA ANTONIA ENCARNACION,PO BOX 222987,CHRISTIANSTED,VI,00822-2987,9321,07,9,1000,195210,2,00,036000000,5,01,201412,0,0,02,0,12,,,,,MU GAMMA OMEGA
363470695,NEW APOSTOLIC CHURCH OF SAULT STE MARIE,% MR GRANT RAINS,SAULT STE MARIE ON P6C5L6,CANADA,,00000-0000,9346,03,9,7000,198508,0,10,001029000,5,01,,0,0,06,0,06,,,,,
363640558,ALPHA KAPPA ALPHA SORORITY INC,% GLENDA HANNA-SOANES,HHD 121 CSH UNIT 15224 BOX 346,APO,AP,96271-5224,9321,07,9,1000,198302,2,00,000000000,5,01,201412,0,0,01,0,12,,,,B83,RHO NU OMEGA
363734845,NEW APOSTOLIC CHURCH OF TAFUNA AS,% TOGATUFI SAIA,PO BOX 997521,TAFUNA,AS,96799-6300,9346,03,9,7000,198508,0,10,001029000,0,01,,0,0,06,0,06,,,,,
363734849,NEW APOSTOLIC CHURCH OF PAGO PAGO AS,% REV RICKY LEOMITI,PO BOX 6246,PAGO PAGO,AS,96799-6246,9346,03,9,7000,198508,0,10,001029000,5,01,,0,0,06,0,06,,,,,
363734856,NEW APOSTOLIC CHURCH OF RITA MAJURO MH,% REV BARTIN NAISHER,PO BOX 1066,MAJURO,MH,96960-1066,9346,03,9,7000,198508,1,10,001000000,5,01,,0,0,06,0,12,,,,,
363734858,NEW APOSTOLIC CHURCH OF LONG ISLAND MAJURO MH,% MR TONY MOKKA,PO BOX 3351,MAJURO,MH,96960-3351,9346,03,9,7000,198508,1,10,001000000,5,01,,0,0,06,0,12,,,,,
363738853,ALPHA KAPPA ALPHA SORORITY INC,% SHAWNTA M GOODEN-SIMMONS,DEVONSHIRE,BERMUDA,,00000-0000,9321,07,9,1000,195210,2,00,000000000,5,01,201412,0,0,02,0,12,,,,B83,SIGMA XI OMEGA
363898502,AMERICAN FRIENDS OF MACHON MEIR INC,% EVELYN SHULMAN,JERUSALEM,ISRAEL,,00000-0000,0000,03,3,1000,199406,1,15,602000000,1,01,201412,1,6,01,0,12,1398,1509863,1509863,T70Z,
363982157,ROTARY INTERNATIONAL,% PRESIDENT ROTARY 2 OF ST THOMAS,PO BOX 8240,SAINT THOMAS,VI,00801-1240,0573,04,9,3000,194209,2,00,319000000,5,01,201206,3,4,01,0,06,42006,145307,106617,,ST THOMAS II VIRGIN ISLANDS ROTARY
363984497,AYUDA NETWORK INC,% KONRAD S REYES,PO BOX 503019,SAIPAN,MP,96950-3019,0000,03,3,1000,199902,1,15,000000000,1,01,201409,3,4,01,0,09,97448,122545,122545,P01,
363986075,ROTARY INTERNATIONAL,% STEPHEN COZIER,PO BOX 224515,CHRISTIANSTED,VI,00822-4515,0573,04,9,3000,194209,2,00,319000000,5,01,201406,4,3,01,0,06,160454,67731,44159,,ROTARY CLUB OF ST CROIX MID-ISLE VI
364801739,HEART RESEARCH INSTITUTE USA INC,,NEWTOWN 2042,AUSTRALIA,,00000-0000,0000,03,3,1000,201509,1,15,000000000,1,01,,0,0,01,0,12,,,,H43,
364803179,YOUNG LOVE FOUNDATION,,GABARONE WEST,BOTSWANA,,00000-0000,0000,03,3,2000,201508,1,15,000000000,1,01,,0,0,01,0,03,,,,G81,
364804362,PEOPLE AGAINST VIOLENCE USA ORG INC,% NAFSICA ANTYPAS,QUEBEC H9B 3A3,CANADA,,00000-0000,0000,03,3,1000,201508,1,15,000000000,1,01,,0,0,02,0,12,,,,T50,
364817073,SPEED SCHOOL FUND,% LEGATUM LIMITED,DUBAI,UNITED ARAB EMIRATES,,00000-0000,0000,03,3,1200,201602,1,15,000000000,1,01,,0,0,01,0,12,,,,B20,
366084679,INSULATING GLASS MANUFACTURERS ALLIANCE,,OTTAWA ONTARIO,CANADA,,00000-0000,0000,06,3,2000,196612,2,00,200000000,1,01,201412,4,5,01,0,12,175545,627553,627553,,
371548134,AMERICAN COLLEGE OF HEALTHCARE EXECUTIVES,% GILLES LE VASSEUR,OTTAWA ON K1H 5T4,CANADA,,00000-0000,4330,06,9,2000,198310,2,00,000000000,1,01,201312,0,0,02,0,12,0,0,0,,CANADIAN CHAPTER OF ACHE
371614641,WIKIRATE PROJECT,% C/O GABRIEL AYOROA,LONDON SW19 3QH,UNITED KINGDOM,,00000-0000,0000,03,3,2100,201103,1,15,000000000,1,01,201512,0,0,02,0,12,0,0,0,U41,
371659472,MOMS CLUB,% SARAH ANGLE,PSC 1 BOX 2277,APO,AE,09009-0023,3706,03,9,2100,200102,2,16,000000000,5,01,201506,0,0,02,0,06,0,0,0,P30,KAISERSLAUTERN MILLITARY COMMUNITY
371731368,MONTANA 4-H FOUNDATION INC,% KELTON JENSEN,BELGRADE MT 59714,TAJIKISTAN,,00000-0000,5954,03,9,2000,201310,1,15,000000000,1,01,201509,0,0,02,0,09,0,0,0,,CLARKSTON MUSTANGS 4-H CLUB
382563227,INDEPENDENT ORDER OF ODD FELLOWS,% MARY ELIZABETH LAROCQUE,"WYOMING,NON 1TO",CANADA,,00000-0000,0028,08,9,1000,197211,1,00,036382265,5,01,201506,0,0,02,0,06,0,0,0,,113 OAK LEAF REBEKAH LODGE
382998628,THE LIVINGSTON COUNTY CHROALE,% SHERRI RICHARDS,BRIGHTON,AFGHANISTAN,,00000-0000,0000,03,3,1000,199307,1,15,089000000,1,01,201506,4,4,01,0,06,134760,141595,132877,,
383291259,TERRALINGUA,,SALT SPRING ISLAND BC V8K 2N6,CANADA,,00000-0000,0000,03,3,1000,199702,4,15,994123000,1,01,201412,3,3,01,0,12,73607,75114,75114,U20,
383517941,JOHN P & SUSAN E GIESY FOUNDATION,% JOHN P GIESY,SK S7K 3J8,CANADA,,00000-0000,0000,03,3,1000,200006,4,04,000000000,1,01,201406,1,1,00,1,06,1,1,,T22,
383593399,THE COALITION OF REEF LOVERS INC,,PO BOX 206,PAGO PAGO,AS,96799-0206,0000,03,3,1000,200302,1,15,000000000,1,01,201506,1,2,02,0,06,7581,15451,15451,V30,
383788013,WORK ACCESS INC,% KATHY OGUNDOKUN,NE,UNITED KINGDOM,,00000-0000,0000,03,3,1000,201106,1,15,000000000,1,01,201501,0,0,02,0,01,0,0,0,E92,
383922257,ALPHA KAPPA ALPHA SORORITY INC,% TRACY SWATTS WHITFIELD,BYANSTON JOHANNESBURG 2021,SOUTH AFRICA,,00000-0000,9321,07,9,1000,195210,2,00,036000000,5,01,,0,0,01,0,12,,,,,PSI TAU OMEGA
383924106,MARINE THRIFT SHOP,% DANA GRIGSBY,PSC 556 BOX 766,APO,AP,96386-0008,0000,03,3,1000,201502,1,16,000000000,1,01,,0,0,01,0,06,,,,P29,
383938349,FRIENDS OF BERMUDA COMMUNITY FOUNDATION,,HAMILTON HM 11 HAMILTON HM 11,BERMUDA,,00000-0000,0000,03,3,1000,201412,1,15,000000000,1,01,,0,0,01,0,06,,,,T30,
386088942,AMERICAN LEGION POST 0212 CHESANING POST,,CHESANING,AKROTIRI,,00000-0000,0925,19,9,1000,194504,1,00,907908000,5,01,201412,1,3,01,0,12,5407,66088,30480,,
391522897,BRITISH NORTH AMERICA PHILATELIC SOCIETY LTD,% JEAN-CLAUDE MICHAUD TREASURER,HALIFAX NOVA SCOTIA B3M 1P2,CANADA,,00000-0000,0000,03,3,1000,198701,4,16,319000000,1,01,201412,5,4,01,0,12,972150,167005,104762,,
391834833,INTERNATIONAL ASSOC FOR SCIENTIFIC STUDY OF INTELLECTUAL DISABILITIES,,BURWOOD VICTORIA 3125,AUSTRALIA,,00000-0000,0000,03,3,2000,199607,1,15,995123000,1,01,201412,4,4,01,0,12,428647,163508,163508,B99Z,
392079304,HEBREW THEOLOGICAL SEMINARY,% C/O ANDREAS HUBER,KARSLRUHE D-76149,GERMANY,,00000-0000,0000,03,3,1000,201403,1,15,000000000,1,01,201312,0,0,02,0,12,0,0,0,X30,
392079678,EARLY CHILDHOOD MUSIC ASSOCIATION,% JOELLE DRESSLER,EDMONTON AB TBA1W1,CANADA,,00000-0000,8292,03,9,2000,199901,1,16,149000000,5,01,,0,0,02,0,06,,,,A25,
396677792,WILLIAM AND LENA FRICKE FOUNDATION,% HELEN F NORDSTROM,RABAT MOROCCO 10000,MOROCCO,,00000-0000,0000,03,3,1000,199802,1,04,328000000,2,01,201412,4,4,00,1,12,312817,102824,,I21Z,
411628882,FRANCIS A SCHAEFFER FOUNDATION,,CH 1882 GYRON,SWITZERLAND,,00000-0000,0000,03,3,1000,198905,1,15,061000000,1,01,201412,3,3,02,0,12,25564,42467,42467,,
411694709,ASSOCIATES IN RESEARCH AND EDUCATION FOR DEVELOPMENT INC,,DAKAR -LIBERTE WEST AFRICA ARNITIE,SENEGAL,,00000-0000,0000,03,3,1200,199106,2,15,120000000,1,01,201412,5,6,01,0,12,776227,1121402,1121402,A33Z,
412130377,THE CHILDREN OF BETHANY HOUSE,% DAN PIERCE,VLADIMIRESCU CALARASI,ROMANIA,,00000-0000,1620,03,9,7000,196402,0,10,000000000,5,01,,0,0,06,0,12,,,,,
412136422,TEN SLEEPLESS KNIGHTS INC,% STANLEY JACOBS,PO BOX 411,CHRISTIANSTED,VI,00821-0411,0000,03,3,2000,200508,1,16,000000000,1,01,201412,3,3,01,0,12,31709,72870,72870,A68,
412184288,UNITED STATES BOWLING CONGRESS INC,% ERNEST FISHBURNE,PSC 103 BOX 3555,APO,AE,09603-0036,4348,03,9,1000,200409,1,16,000000000,1,01,201507,0,0,02,0,07,0,0,0,N70,80009 AVIANO USBC
412233890,THE LISTEN CHARITY USA INC,% SIMPSON THACHER BARTLETT,BARNES LONDON SW13 9HE,UNITED KINGDOM,,00000-0000,0000,03,3,1000,200704,1,15,000000000,1,01,201503,0,0,02,0,03,0,0,0,P123,
420959367,INTERNATIONAL SOCIETY OF PROTISTOLOGISTS INC,% DENIS LYNN,VANCOUVER BC V67 1Z4,CANADA,,00000-0000,0000,03,3,8000,197206,1,16,161180000,1,01,201506,6,4,01,0,06,1178568,249231,143110,U50Z,DEPT ZOOLOGY UBC
421489437,SUSTAINABLESCIENCE ORG INC,% IBRAHIM AL-KHATTAT,TALACRE FLINTSHIRE CH8 9RS,UNITED KINGDOM,,00000-0000,0000,03,3,2800,199908,2,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,U054,
421685534,VIRGIN ISLANDS SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS,% THEO BROODIE,PO BOX 24418,CHRISTIANSTED,VI,00824-0418,0000,06,3,2000,201202,2,00,000000000,1,01,201508,0,0,02,0,08,0,0,0,S41,
421769490,PIXEL PROJECT,% CHIN YEE YAU,PETALING JAYA SELANGOR 47400,MALAYSIA,,00000-0000,0000,03,3,1000,201003,2,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,I70,
421769535,FRIENDS OF CUSO INTERNATIONAL,,OTTOWA ONTARIO K1R 6S4,CANADA,,00000-0000,0000,03,3,1000,201003,1,17,000000000,1,01,201503,3,4,01,0,03,72432,168963,168963,Q11,
421776153,OAKLEAF CLUB OF YOKOSUKA,% OAKLEAF CLUB OF YOKOSUKA,PSC 475 BOX 1392,FPO,AP,96350-1392,0000,03,3,1000,201503,1,16,000000000,5,01,201405,0,0,02,0,05,0,0,0,W30,
421778609,HARRISON-FRANK FAMILY FOUNDATION US,% WITHERS LLP,LONDON W1H 7NS,UNITED KINGDOM,,00000-0000,0000,03,3,1000,201409,1,04,000000000,1,01,201412,7,7,00,1,12,7871410,7871408,,T20,
426064088,PEO SISTERHOOD INTERNATIONAL CHAPTER,% PEO TREASURER,DES MOINES 50312,TOGO,,00000-0000,1072,04,9,1000,196709,2,00,059921319,5,01,201502,0,0,02,0,02,0,0,0,,AN-IA
431741316,INTERNATIONAL ASSOCIATION OF CONFERENCE CENTERS INC,% THOMAS BOLMAN,LONG ITCHINGTON CV47 9RD,UNITED KINGDOM,,00000-0000,0000,06,3,2000,200202,2,00,000000000,1,01,201412,4,4,01,0,12,178639,271921,271921,S41,
431996058,PACIFIC SALMON CONSERVATION FOUNDATION,% DAVIS WRIGHT TREMAIN LLP,VANCOUVER BC V6J 4S6,CANADA,,00000-0000,0000,03,3,1000,200307,4,15,000000000,1,01,201412,3,1,02,0,12,53060,2600,2600,C30,HUNGERFORD GEORGE
432004913,FRIENDS OF VANCOUVER ART GALLERY,% BETH MCINNIS,VANCOUVER BC V6Z 2H7,CANADA,,00000-0000,0000,03,3,1000,201401,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,A125,
450360750,INDEPENDENT ORDER OF ODD FELLOWS,% DORIAN E SHERMAN,"WINNIPEG,MB,R2C4K7",CANADA,,00000-0000,0028,08,9,1000,196205,1,00,036000000,5,01,201404,0,0,02,0,04,0,0,0,,MAN DAK PM
450464045,WATERSCAPE INTERNATIONAL GROUP,% RANDOLPH FLAY,UNIT 4550 BOX 3067,APO,AP,96521-0000,0000,03,3,2000,200206,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,C99,
451815706,WILLIAM CARLOS WILLIAMS SOCIETY,% IAN COPESTAKE,FRANKFURT AM MAIN 60323,GERMANY,,00000-0000,0000,03,3,1000,201502,1,16,000000000,5,01,201412,1,1,02,0,12,1,500,500,N60,
451875404,TCB CARING HANDS INC,% BRENDA DOSTER,SPRING HILL,ALBANIA,,00000-0000,0000,03,3,1000,201409,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,W30,
452274843,RHODE ISLAND CREDITORS BAR ASSN,% SCOTT HAMMER,CRANSTON 02921,UZBEKISTAN,,00000-0000,0000,06,3,1000,201108,2,00,000000000,1,01,201512,0,0,02,0,12,0,0,0,S46,
452280752,DEBWEWIN,% SABINA IJAZ,PINE FALLS MB R0E 1M0,CANADA,,00000-0000,0000,03,3,2100,201202,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,O50,
452312810,WOMENS BRAIN HEALTH INITIATIVE INC,% LYNN POSLUNS,TORONTO ONTARIO M4V 3A1,CANADA,,00000-0000,0000,03,3,1000,201203,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,E60,
452644098,OLIVE TREE YOGA FOUNDATION INC,% KRISTIN RUTH GOLDMAN,LONDON ONTARIO N6C 3Z2,CANADA,,00000-0000,0000,03,3,2000,201203,1,15,000000000,1,01,201212,0,0,02,0,12,0,0,0,P50,
452813718,HEARS 2 YOU FOUNDATION,% MICHAEL J FOLEY,UNIT 15244 BOX 81,APO,AP,96205-5244,0000,03,3,1000,201206,1,15,000000000,5,01,201412,0,0,02,0,12,0,0,0,Q33,
452875651,HAITI CIRCLE OF FRIENDS INC,% MARILYN HOLMES,7437 FRENCHMANS BAY 15-4A,ST THOMAS,VI,00802-2801,0000,03,3,1000,201201,1,15,000000000,1,01,201209,1,3,01,0,09,5058,76608,76608,,
453545761,AFRICAN FERTILIZER AND AGRIBUSINESS PARTNERSHIP,% JAMES SAVAGE,RIVONIA JOHANNESBURG 2128,SOUTH AFRICA,,00000-0000,0000,03,3,2100,201311,1,15,000000000,1,01,201412,7,7,01,0,12,8316170,5774403,5774403,Q30,
453588477,ELIFE SCIENCES PUBLICATIONS LTD,% PAUL KELLY,CAMBRIDGE CB3 0AX,UNITED KINGDOM,,00000-0000,0000,03,3,1200,201201,1,15,000000000,1,01,201412,6,7,01,0,12,2551033,5457000,5457000,U99,
453937616,GREAT HARVEST MINISTRIES INTERNATIONAL,% JESSE L GALVE,"VANCOUVER CA V5W 4B5,.",CANADA,,00000-0000,0000,03,3,7000,201201,0,10,000000000,1,01,,0,0,06,0,12,,,,,
454206274,ONE JAPAN,% LEGAL DEPARTMENT,HONG KONG,HONG KONG,,00000-0000,0000,03,3,1000,201205,1,15,000000000,1,01,201406,4,3,02,0,06,126932,27632,27632,T30,
454844114,BLUE PLANET PROJECT INC,% AMYN HYDER ALI,OTTAWA ONTARIO K2P 1X3,CANADA,,00000-0000,0000,03,3,1200,201312,1,15,000000000,1,01,201506,0,0,02,0,06,0,0,0,C32,
454992580,XOKIAHI CARES INC,% TRACI JORDAN,PSC 251 BOX 1083,APO,AP,96542-0008,0000,03,3,1000,201303,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,P20,
455139383,STRATEGY RESEARCH INITIATIVE,% BRIAN SILVERMAN,TORONTO ON M6S 2A7,CANADA,,00000-0000,0000,03,3,2000,201209,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,B05,
455295754,GLOBAL FUND FOR FORGOTTEN PEOPLE ORDER OF MALTA INC,% CHAPEL & YORK LTD,HOLTONOXFORD OX33 1PR,UNITED KINGDOM,,00000-0000,0000,03,3,1000,201210,1,15,000000000,1,01,201412,4,5,01,0,12,421318,928454,629904,T30,
460242525,INDEPENDENT ORDER OF ODD FELLOWS,% DORIAN SHERMAN,"WINNIPEG,MB,R2C 4K7",CANADA,,00000-0000,0028,08,9,1000,196205,1,00,036000000,5,01,201408,0,0,02,0,08,0,0,0,,SOUTH DAKOTA GRAND ENCMAPMENT
460525632,GARCIA FAMILY FOUNDATION US,% WITHERS LLP,LONDON EC4M 7EG,UNITED KINGDOM,,00000-0000,0000,03,3,1000,201104,1,04,000000000,1,01,201412,7,6,00,1,12,9003518,1968570,,T20,
460568749,TRANS-4MATION INTERNATIONAL MINISTRIES,% JAMES FLEMING,CMR 469 BOX 152,APO,AE,09227-0002,0000,03,3,1700,201210,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,P20,
460598583,MARINE OFFICERS SPOUSES CLUB OKINAWA,% KORDENBROCK & ASSOCIATES PC,UNIT 35023,FPO,AP,96373-2300,0000,03,3,1000,201404,1,16,000000000,1,01,201505,2,3,01,0,05,18429,96471,96471,B82,
460905853,SIERRA RULE OF LAW CENTER,% MARK LASSER,UNIT 7120 BOX 78,APO,AE,09824-7120,0000,03,3,1200,201402,1,15,000000000,1,01,201312,0,0,02,0,12,0,0,0,Q33,
460931830,SOPAR - BALA VIKASA SOCIETY USA,% SHOBHA SINGAREDDY,GATINEAU QUEBEC J8V 1C1,CANADA,,00000-0000,0000,03,3,1000,201306,1,15,000000000,1,01,201503,0,0,02,0,03,0,0,0,,
460948408,BUILDING BAJA S FUTURE,,CABO SAN LUCAS LOS CAB 23453,MEXICO,,00000-0000,0000,03,3,2000,201305,1,15,000000000,1,01,201412,4,4,01,0,12,239098,161554,161554,B82,BBF
461106121,AL KHARJ TEMPLE NO 243,% FLOYD NEAL,RIYADH APO AE 09803-1322,SAUDI ARABIA,,00000-0000,0000,08,3,1000,201504,1,00,000000000,5,01,201412,0,0,02,0,12,0,0,0,Y40,
461179502,ZETA PHI BETA SORORITY INC,% ANDREA R JAMES,PSC 80 BOX 12441,APO,AP,96367-0027,1474,07,9,1000,196001,2,00,036279040,5,01,,0,0,02,0,06,,,,,OMEGA THETA ZETA
461376059,SOUTH CAROLINA CONGRESS PTA,,GREENVILLE SOUTH CAROLINA 29605,HOLY SEE,,00000-0000,8506,03,9,2000,197905,1,16,035000000,5,01,201406,0,0,02,0,06,0,0,0,,TE KERNS PTA
461392005,MOMS CLUB,% LAUREN COLVIN,PSC 47 BOX 674,APO,AE,09470-0007,3706,03,9,2100,200102,1,16,000000000,5,01,201506,0,0,02,0,06,0,0,0,P30,ALCONBURY MOLESWORTH ENGLAN
461395444,IMAGINENATIONS CHURCH USA INC,,ORCHARD HILLS,AUSTRALIA,,00000-0000,0000,03,3,1000,201407,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
461703168,FUND FINDERS FOR AFRICA INC,% AZADEH TAJDAR,DAKAR BP 23851,SENEGAL,,00000-0000,0000,03,3,1000,201408,1,16,000000000,1,01,,0,0,01,0,12,,,,Q33,
461835893,FRIENDS OF MCDERMOTT HOUSE CANADA INC,% EDWARD TANENBAUM,OSHAWA ON L1H 8J4,CANADA,,00000-0000,0000,03,3,1000,201306,1,15,000000000,1,01,201412,1,3,02,0,12,250,37720,37720,P12,
461906754,INTERNATIONAL SOCIETY FOR BIOLOGICAL AND ENVIRONMENTAL REPOS,% MALACHITE MANAGEMENT INC,VANCOUVER BC V5Z 1B3,CANADA,,00000-0000,0000,03,3,2000,201408,1,16,000000000,1,01,201412,5,6,01,0,12,670136,1202169,1195906,U50,
462349491,IWO JIMA CPO ASSOCIATION,% IWO JIMA CPO ASSOCIATION,USS IWO JIMA LHD 7,FPO,AE,09574-0000,0000,07,3,1000,201408,2,00,000000000,5,01,,0,0,02,0,12,,,,Y03,
462644099,DHILLON MARTY FOUNDATION INC,,TOKYO TOKYO 106-0031,JAPAN,,00000-0000,0000,03,3,1000,201412,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,S99,
462699444,ARMED FORCES COMMUNICATIONS AND ELECTRONICS ASSOCIATION,% MARK S PARKER,CMR 467 BOX 7113,APO,AE,09096-0072,3185,06,9,2000,198209,2,00,065207000,1,01,,0,0,01,0,09,,,,,WIESBADEN CHAPTER
462704306,TRAFFIC INJURY RESEARCH FOUNDATION USA INC,,OTTAWA ON K2P 0B4,CANADA,,00000-0000,0000,03,3,1000,201408,1,15,000000000,1,01,201412,1,2,02,0,12,4162,11980,11980,M42,
462713151,AFCEA EDUCATIONAL FOUNDATION,% HAROLD HENRY,CMR 480 BOX GD,APO,AE,09128-0000,3207,03,9,1200,198410,1,15,040041000,1,01,201509,0,0,02,0,09,0,0,0,,STUTTGART CHAPTER
462753577,NORTHERN ARABIA CATHOLIC FAITH SERVICES INC,% OMAR BILLIGUE,UNIT 61319,APO,AE,09803-1319,0000,03,3,1000,201407,1,15,000000000,1,01,201412,3,3,02,0,12,39061,42049,42049,X22,
462946884,694 COMPANY GRADE OFFICER GROUP,,PSC 3 BOX 2154,APO,AP,96266-0022,0000,19,3,1000,201310,1,00,000000000,5,01,,0,0,02,0,02,,,,W30,
463141903,JUST ENERGY FOUNDATION USA INC,% RUSSELL LOVE,MISSISSAUGA ON,CANADA,,00000-0000,0000,03,3,1000,201407,1,04,000000000,1,01,201503,3,3,00,1,03,52923,60606,,J12,
463244699,PUTNAM FAMILY FOUNDATION INC,% GERALD D PUTNAM,PARADISE ISLAND,THE BAHAMAS,,00000-0000,0000,03,3,1000,201312,1,04,000000000,1,01,,0,0,00,1,12,,,,T22,
463294703,ARMED FORCES COMMUNICATION AND ELECTRONICS ASSOCIATION,% LT COL ALBERT E FRANKE,"APO,AE,09459",UNITED KINGDOM,,00000-0000,3185,06,9,2000,198209,2,00,065207000,1,01,201412,0,0,02,0,12,0,0,0,,UK EAST CHAPTER
463423064,VIRGIN ISLANDS CENTER FOR ARTS AND TECHNOLOGY INC,% BENJAMIN S APPLEYARD,4423 MARYS FANCY,CHRISTIANSTED,VI,00820-0000,0000,03,3,1000,201407,1,15,000000000,1,01,201412,1,0,02,0,12,1,0,0,A99,
463512099,MAGENTA FOUNDATION INC,% GREER MULDOWNEY,TORONTO,CANADA,,00000-0000,0000,03,3,1200,201411,1,03,000000000,1,01,,0,0,00,1,12,,,,B60,
463555109,MONTESSORI ECOLOGICAL MARINE CAMP INC,% MARK RICHARDS,5018 GREEN CAY,CHRISTIANSTED,VI,00820-4558,0000,03,3,2000,201506,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,C60,
463604982,SOCCER BOOSTERS ASSOCIATION,% SOCCER BOOSTERS ASSOCIATION,PSC 473 BOX 20,FPO,AP,96349-0001,0000,03,3,2000,201409,1,16,000000000,5,01,201412,0,0,02,0,12,0,0,0,N50,
463766273,AFNORTH INTERNATIONAL MIDDLE HIGH SCHOOL PTA,% NICOLE CLEMENT,UNIT 21606,APO,AE,09703-1606,0000,03,3,1200,201509,1,16,000000000,5,01,201506,0,0,02,0,06,0,0,0,B94,
463876756,GIVEMATCHER US,% MARC STEEN,CROWS NEST NSW 2065,AUSTRALIA,,00000-0000,0000,03,3,1000,201406,1,15,000000000,1,01,201506,0,0,02,0,06,0,0,0,W99,
463909027,UNITED STATES BOWLING CONGRESS INC,% GENE DE CAMP,FOSTER BOWLING CENTER MCB,FPO,AP,96379-0000,4348,03,9,1000,200409,1,16,000000000,1,01,201507,0,0,02,0,07,0,0,0,N70,80004 RYUKYU USBC
464110326,TYPHOON TWISTERS BOOSTER CLUB,,PSC 80 BOX 10309,APO,AP,96367-0006,0000,03,3,1000,201602,1,15,000000000,5,01,,0,0,02,0,05,,,,N11,
464184815,ORIENT TIGERS FUTBOL CLUB,,PSC 561 BOX 1118,FPO,AP,96310-0012,0000,03,3,1000,201412,1,04,000000000,5,01,,0,0,00,1,12,,,,N64,
464216348,AMVETS,% OSAN KOREA POST 0001,PSC 3 BOX 7156,APO,AP,96266-0072,0838,19,9,1000,194505,1,00,000000000,5,01,,0,0,02,0,08,,,,,1 SOUTH KOREA POST
464656054,UNITED STATES COAST GUARD CHIEF PETTY OFFICERS ASSOCIATION,% DESERT CHAPTER CPOA,PSC 851 BOX 110,FPO,AE,09834-0002,2619,19,9,1000,197504,2,00,907519000,5,01,201501,0,0,01,0,01,0,0,0,,USCG PATFORSWA CPOA
464663423,AMERICAN BUSINESS COUNCIL KUWAIT,% CORPORATION SERVICE COMPANY,LOCAL,KUWAIT,,00000-0000,0000,06,3,3000,201410,2,00,000000000,1,01,201412,4,4,01,0,12,129100,180006,180006,S41,
464751110,TRANS AFRICA PIPELINE FOUNDATION INC,,TORONTO ONTARIO M5J 2V3,CANADA,,00000-0000,0000,03,3,1000,201410,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,Q33,
464865686,RAF MILDENHALL FIRST SERGEANTS ASSOCIATION - OPERATION WARMHEART,% ATTN OPS WARMHEART TREASURER,UNIT 4890,APO,AE,09459-4890,0000,04,0,1000,000000,0,00,000000000,0,01,,0,0,01,0,02,,,,,
470677877,INTERNATIONAL CHAPEL MINISTRIES,,IKOMA NARA PREFECT IKOMA NARA PREFE,JAPAN,,00000-0000,0000,03,3,1000,198603,2,15,005000000,1,01,201412,4,4,01,0,12,127536,126101,126101,,
470900585,TRANSFORM INTERNATIONAL MINISTRIES,% KEN GRETER,ABBOTSFORD BC V2T 6R3,CANADA,,00000-0000,1894,03,9,7000,196709,0,10,029000000,5,01,201412,1,1,06,0,12,606,96,-96,,TODD BENTLEY
470960839,EQUAL RIGHTS TREATMENT FOR REFUGEES,% SIMA MOTTALE-VIA,CASTAGNOLA 6976,SWITZERLAND,,00000-0000,0000,03,3,1200,201502,1,16,000000000,1,01,201412,1,1,02,0,12,155,155,155,Q71,
471127738,ABCK WORLD FUND,% NABEEL ALEXANDER,SALWA AREA 11 25611,KUWAIT,,00000-0000,0000,03,3,1200,201511,1,16,000000000,1,01,,0,0,01,0,12,,,,Q33,
471188621,JONATHON D FISCHER USA FOUNDATION,% JONATHON D FISCHER,TORONTO M5T 3L7,CANADA,,00000-0000,0000,03,3,1000,201409,1,04,000000000,1,01,,0,0,00,1,12,,,,P12,
471197638,YOKOSUKA WARRIORS YOUTH BASKETBALL CLUB,% CESAR VEGA,PSC 475 BOX 1505,FPO,AP,96350-1505,0000,03,3,1000,201504,1,16,000000000,5,01,201506,0,0,02,0,06,0,0,0,N62,
